DESCRIPTION,VIDEOA,VIDEOB,VIDEOC
flip the paper sheet at center,https://s3.amazonaws.com/voxsim-videos/video/flip_the_paper_sheet_at_center/flip_the_paper_sheet_at_center-2017-03-17-092728.mp4,https://s3.amazonaws.com/voxsim-videos/video/flip_the_paper_sheet_at_center/flip_the_paper_sheet_at_center-2017-03-17-092735.mp4,https://s3.amazonaws.com/voxsim-videos/video/flip_the_paper_sheet_at_center/flip_the_paper_sheet_at_center-2017-03-17-092741.mp4
slide the block,https://s3.amazonaws.com/voxsim-videos/video/slide_the_block/slide_the_block-2017-03-17-094216.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_block/slide_the_block-2017-03-17-094227.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_block/slide_the_block-2017-03-17-094233.mp4
slide the ball,https://s3.amazonaws.com/voxsim-videos/video/slide_the_ball/slide_the_ball-2017-03-17-094239.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_ball/slide_the_ball-2017-03-17-094246.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_ball/slide_the_ball-2017-03-17-094252.mp4
slide the plate,https://s3.amazonaws.com/voxsim-videos/video/slide_the_plate/slide_the_plate-2017-03-17-094315.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_plate/slide_the_plate-2017-03-17-094322.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_plate/slide_the_plate-2017-03-17-094328.mp4
slide the cup,https://s3.amazonaws.com/voxsim-videos/video/slide_the_cup/slide_the_cup-2017-03-17-094334.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_cup/slide_the_cup-2017-03-17-094341.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_cup/slide_the_cup-2017-03-17-094347.mp4
slide the disc,https://s3.amazonaws.com/voxsim-videos/video/slide_the_disc/slide_the_disc-2017-03-17-094353.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_disc/slide_the_disc-2017-03-17-094359.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_disc/slide_the_disc-2017-03-17-094407.mp4
slide the book,https://s3.amazonaws.com/voxsim-videos/video/slide_the_book/slide_the_book-2017-03-17-094413.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_book/slide_the_book-2017-03-17-094420.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_book/slide_the_book-2017-03-17-094426.mp4
slide the blackboard,https://s3.amazonaws.com/voxsim-videos/video/slide_the_blackboard/slide_the_blackboard-2017-03-17-094432.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_blackboard/slide_the_blackboard-2017-03-17-094438.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_blackboard/slide_the_blackboard-2017-03-17-094443.mp4
slide the bottle,https://s3.amazonaws.com/voxsim-videos/video/slide_the_bottle/slide_the_bottle-2017-03-17-094449.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_bottle/slide_the_bottle-2017-03-17-094456.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_bottle/slide_the_bottle-2017-03-17-094502.mp4
slide the grape,https://s3.amazonaws.com/voxsim-videos/video/slide_the_grape/slide_the_grape-2017-03-17-094508.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_grape/slide_the_grape-2017-03-17-094514.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_grape/slide_the_grape-2017-03-17-094520.mp4
slide the apple,https://s3.amazonaws.com/voxsim-videos/video/slide_the_apple/slide_the_apple-2017-03-17-094526.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_apple/slide_the_apple-2017-03-17-094533.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_apple/slide_the_apple-2017-03-17-094539.mp4
slide the banana,https://s3.amazonaws.com/voxsim-videos/video/slide_the_banana/slide_the_banana-2017-03-17-094546.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_banana/slide_the_banana-2017-03-17-094552.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_banana/slide_the_banana-2017-03-17-094558.mp4
slide the bowl,https://s3.amazonaws.com/voxsim-videos/video/slide_the_bowl/slide_the_bowl-2017-03-17-094604.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_bowl/slide_the_bowl-2017-03-17-094611.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_bowl/slide_the_bowl-2017-03-17-094617.mp4
slide the knife,https://s3.amazonaws.com/voxsim-videos/video/slide_the_knife/slide_the_knife-2017-03-17-094627.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_knife/slide_the_knife-2017-03-17-094634.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_knife/slide_the_knife-2017-03-17-094640.mp4
slide the pencil,https://s3.amazonaws.com/voxsim-videos/video/slide_the_pencil/slide_the_pencil-2017-03-17-094647.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_pencil/slide_the_pencil-2017-03-17-094652.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_pencil/slide_the_pencil-2017-03-17-094658.mp4
slide the paper sheet,https://s3.amazonaws.com/voxsim-videos/video/slide_the_paper_sheet/slide_the_paper_sheet-2017-03-17-094705.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_paper_sheet/slide_the_paper_sheet-2017-03-17-094712.mp4,https://s3.amazonaws.com/voxsim-videos/video/slide_the_paper_sheet/slide_the_paper_sheet-2017-03-17-094719.mp4
roll the block,https://s3.amazonaws.com/voxsim-videos/video/roll_the_block/roll_the_block-2017-03-17-095608.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_block/roll_the_block-2017-03-17-095616.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_block/roll_the_block-2017-03-17-095623.mp4
roll the ball,https://s3.amazonaws.com/voxsim-videos/video/roll_the_ball/roll_the_ball-2017-03-17-095630.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_ball/roll_the_ball-2017-03-17-095637.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_ball/roll_the_ball-2017-03-17-095644.mp4
roll the plate,https://s3.amazonaws.com/voxsim-videos/video/roll_the_plate/roll_the_plate-2017-03-17-095650.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_plate/roll_the_plate-2017-03-17-095657.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_plate/roll_the_plate-2017-03-17-095705.mp4
roll the cup,https://s3.amazonaws.com/voxsim-videos/video/roll_the_cup/roll_the_cup-2017-03-17-095712.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_cup/roll_the_cup-2017-03-17-095720.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_cup/roll_the_cup-2017-03-17-095726.mp4
roll the disc,https://s3.amazonaws.com/voxsim-videos/video/roll_the_disc/roll_the_disc-2017-03-17-095733.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_disc/roll_the_disc-2017-03-17-095740.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_disc/roll_the_disc-2017-03-17-095747.mp4
roll the book,https://s3.amazonaws.com/voxsim-videos/video/roll_the_book/roll_the_book-2017-03-17-095753.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_book/roll_the_book-2017-03-17-095759.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_book/roll_the_book-2017-03-17-095805.mp4
roll the blackboard,https://s3.amazonaws.com/voxsim-videos/video/roll_the_blackboard/roll_the_blackboard-2017-03-17-095811.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_blackboard/roll_the_blackboard-2017-03-17-095817.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_blackboard/roll_the_blackboard-2017-03-17-095823.mp4
roll the bottle,https://s3.amazonaws.com/voxsim-videos/video/roll_the_bottle/roll_the_bottle-2017-03-17-095829.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_bottle/roll_the_bottle-2017-03-17-095837.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_bottle/roll_the_bottle-2017-03-17-095844.mp4
roll the grape,https://s3.amazonaws.com/voxsim-videos/video/roll_the_grape/roll_the_grape-2017-03-17-095853.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_grape/roll_the_grape-2017-03-17-095859.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_grape/roll_the_grape-2017-03-17-095906.mp4
roll the apple,https://s3.amazonaws.com/voxsim-videos/video/roll_the_apple/roll_the_apple-2017-03-17-095912.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_apple/roll_the_apple-2017-03-17-095919.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_apple/roll_the_apple-2017-03-17-095926.mp4
roll the banana,https://s3.amazonaws.com/voxsim-videos/video/roll_the_banana/roll_the_banana-2017-03-17-095933.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_banana/roll_the_banana-2017-03-17-095939.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_banana/roll_the_banana-2017-03-17-095945.mp4
roll the bowl,https://s3.amazonaws.com/voxsim-videos/video/roll_the_bowl/roll_the_bowl-2017-03-17-095951.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_bowl/roll_the_bowl-2017-03-17-095957.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_bowl/roll_the_bowl-2017-03-17-100005.mp4
roll the knife,https://s3.amazonaws.com/voxsim-videos/video/roll_the_knife/roll_the_knife-2017-03-17-100012.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_knife/roll_the_knife-2017-03-17-100018.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_knife/roll_the_knife-2017-03-17-100024.mp4
roll the pencil,https://s3.amazonaws.com/voxsim-videos/video/roll_the_pencil/roll_the_pencil-2017-03-17-100030.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_pencil/roll_the_pencil-2017-03-17-100037.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_pencil/roll_the_pencil-2017-03-17-100045.mp4
roll the paper sheet,https://s3.amazonaws.com/voxsim-videos/video/roll_the_paper_sheet/roll_the_paper_sheet-2017-03-17-100108.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_paper_sheet/roll_the_paper_sheet-2017-03-17-100115.mp4,https://s3.amazonaws.com/voxsim-videos/video/roll_the_paper_sheet/roll_the_paper_sheet-2017-03-17-100421.mp4
open the banana,https://s3.amazonaws.com/voxsim-videos/video/open_the_banana/open_the_banana-2017-03-17-101818.mp4,https://s3.amazonaws.com/voxsim-videos/video/open_the_banana/open_the_banana-2017-03-17-101825.mp4,https://s3.amazonaws.com/voxsim-videos/video/open_the_banana/open_the_banana-2017-03-17-101831.mp4
put the block in the plate,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_plate/put_the_block_in_the_plate-2017-03-17-102043.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_plate/put_the_block_in_the_plate-2017-03-17-102053.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_plate/put_the_block_in_the_plate-2017-03-17-102109.mp4
put the block in the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_cup/put_the_block_in_the_cup-2017-03-17-102117.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_cup/put_the_block_in_the_cup-2017-03-17-102141.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_cup/put_the_block_in_the_cup-2017-03-17-102151.mp4
put the block in the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_disc/put_the_block_in_the_disc-2017-03-17-102214.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_disc/put_the_block_in_the_disc-2017-03-17-102220.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_disc/put_the_block_in_the_disc-2017-03-17-102226.mp4
put the block in the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_bottle/put_the_block_in_the_bottle-2017-03-17-102232.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_bottle/put_the_block_in_the_bottle-2017-03-17-102238.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_bottle/put_the_block_in_the_bottle-2017-03-17-102244.mp4
put the block in the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_bowl/put_the_block_in_the_bowl-2017-03-17-102250.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_bowl/put_the_block_in_the_bowl-2017-03-17-102258.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_in_the_bowl/put_the_block_in_the_bowl-2017-03-17-102306.mp4
put the ball in the block,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_block/put_the_ball_in_the_block-2017-03-17-102314.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_block/put_the_ball_in_the_block-2017-03-17-102320.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_block/put_the_ball_in_the_block-2017-03-17-102326.mp4
put the ball in the plate,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_plate/put_the_ball_in_the_plate-2017-03-17-102332.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_plate/put_the_ball_in_the_plate-2017-03-17-102340.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_plate/put_the_ball_in_the_plate-2017-03-17-102349.mp4
put the ball in the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_cup/put_the_ball_in_the_cup-2017-03-17-102356.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_cup/put_the_ball_in_the_cup-2017-03-17-102420.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_cup/put_the_ball_in_the_cup-2017-03-17-102427.mp4
put the ball in the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_disc/put_the_ball_in_the_disc-2017-03-17-102541.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_disc/put_the_ball_in_the_disc-2017-03-17-102547.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_disc/put_the_ball_in_the_disc-2017-03-17-102553.mp4
put the ball in the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_bottle/put_the_ball_in_the_bottle-2017-03-17-102559.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_bottle/put_the_ball_in_the_bottle-2017-03-17-102605.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_bottle/put_the_ball_in_the_bottle-2017-03-17-102611.mp4
put the ball in the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_bowl/put_the_ball_in_the_bowl-2017-03-17-102617.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_bowl/put_the_ball_in_the_bowl-2017-03-17-102623.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_in_the_bowl/put_the_ball_in_the_bowl-2017-03-17-102631.mp4
put the plate in the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_cup/put_the_plate_in_the_cup-2017-03-17-102637.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_cup/put_the_plate_in_the_cup-2017-03-17-102643.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_cup/put_the_plate_in_the_cup-2017-03-17-102649.mp4
put the plate in the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_disc/put_the_plate_in_the_disc-2017-03-17-102655.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_disc/put_the_plate_in_the_disc-2017-03-17-102701.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_disc/put_the_plate_in_the_disc-2017-03-17-102707.mp4
put the plate in the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_bowl/put_the_plate_in_the_bowl-2017-03-17-102713.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_bowl/put_the_plate_in_the_bowl-2017-03-17-102719.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_in_the_bowl/put_the_plate_in_the_bowl-2017-03-17-102725.mp4
put the cup in the plate,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_plate/put_the_cup_in_the_plate-2017-03-17-102731.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_plate/put_the_cup_in_the_plate-2017-03-17-102737.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_plate/put_the_cup_in_the_plate-2017-03-17-102748.mp4
put the cup in the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_bottle/put_the_cup_in_the_bottle-2017-03-17-102754.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_bottle/put_the_cup_in_the_bottle-2017-03-17-102800.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_bottle/put_the_cup_in_the_bottle-2017-03-17-102806.mp4
put the cup in the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_bowl/put_the_cup_in_the_bowl-2017-03-17-102812.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_bowl/put_the_cup_in_the_bowl-2017-03-17-102819.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_in_the_bowl/put_the_cup_in_the_bowl-2017-03-17-102831.mp4
put the disc in the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_cup/put_the_disc_in_the_cup-2017-03-17-102838.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_cup/put_the_disc_in_the_cup-2017-03-17-102844.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_cup/put_the_disc_in_the_cup-2017-03-17-102850.mp4
put the disc in the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_bottle/put_the_disc_in_the_bottle-2017-03-17-102856.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_bottle/put_the_disc_in_the_bottle-2017-03-17-102902.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_bottle/put_the_disc_in_the_bottle-2017-03-17-102908.mp4
put the disc in the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_bowl/put_the_disc_in_the_bowl-2017-03-17-102914.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_bowl/put_the_disc_in_the_bowl-2017-03-17-102921.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_in_the_bowl/put_the_disc_in_the_bowl-2017-03-17-102929.mp4
put the book in the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_cup/put_the_book_in_the_cup-2017-03-17-102937.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_cup/put_the_book_in_the_cup-2017-03-17-102943.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_cup/put_the_book_in_the_cup-2017-03-17-102949.mp4
put the book in the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_bottle/put_the_book_in_the_bottle-2017-03-17-102955.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_bottle/put_the_book_in_the_bottle-2017-03-17-103001.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_bottle/put_the_book_in_the_bottle-2017-03-17-103006.mp4
put the book in the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_bowl/put_the_book_in_the_bowl-2017-03-17-103012.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_bowl/put_the_book_in_the_bowl-2017-03-17-103020.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_in_the_bowl/put_the_book_in_the_bowl-2017-03-17-103041.mp4
put the bottle in the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_in_the_cup/put_the_bottle_in_the_cup-2017-03-17-103050.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_in_the_cup/put_the_bottle_in_the_cup-2017-03-17-103057.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_in_the_cup/put_the_bottle_in_the_cup-2017-03-17-103105.mp4
put the bottle in the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_in_the_disc/put_the_bottle_in_the_disc-2017-03-17-103114.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_in_the_disc/put_the_bottle_in_the_disc-2017-03-17-103119.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_in_the_disc/put_the_bottle_in_the_disc-2017-03-17-103125.mp4
